Term,NES_ciao,FDR_q_val_ciao,NES_swiss_cent_healthy,FDR_q_val_swiss_cent_healthy
GOBP_EXTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_VIA_DEATH_DOMAIN_RECEPTORS,0.6689999858313059,0.980325553024918,0.7299672379239674,0.9440736539204567
GOBP_FATTY_ACID_TRANSPORT,0.9325535737152757,0.8691893379272034,1.192827925942501,0.5168901697634621
GOBP_FAT_CELL_DIFFERENTIATION,1.0657812640351614,0.7698984540482006,1.2328325731868615,0.48327766380125436
GOBP_FEEDING_BEHAVIOR,1.3458410955631266,0.43546868448195714,0.9833138898498147,0.7608635195558562
GOBP_FEMALE_SEX_DIFFERENTIATION,1.5598166651737888,0.2667599540245445,0.6884228024343544,0.9532469374677116
GOBP_GENERATION_OF_NEURONS,0.8862966435174848,0.9077598079131184,0.6207844910722607,0.974245026234469
GOBP_GLAND_DEVELOPMENT,1.3576739635606478,0.4268329705363766,1.0761779169102312,0.6485793915076035
GOBP_GLAND_MORPHOGENESIS,1.4004465943877717,0.3962377183851412,1.281618356924537,0.45257692026056623
GOBP_GLIAL_CELL_ACTIVATION,1.2673923190662952,0.5252800226232801,1.177697853039358,0.528969889563064
GOBP_GLIAL_CELL_DEVELOPMENT,1.0871741257763095,0.7342686857763702,1.293098641051095,0.4461904760631564
GOBP_GLIAL_CELL_DIFFERENTIATION,1.3267748449551002,0.4542969230461618,1.3268958982269508,0.4124126993380973
GOBP_GLIOGENESIS,1.4660562015069305,0.34239491987613035,1.2097787571941034,0.513355393272877
GOBP_GLOMERULUS_DEVELOPMENT,1.0334533508540096,0.7964904267139234,0.8017607219344849,0.9111894831097342
GOBP_GRANULOCYTE_CHEMOTAXIS,1.5965816151204928,0.23963575606071547,1.388772041713024,0.3839013420182759
GOBP_GRANULOCYTE_MIGRATION,1.5166668590226602,0.30138119241735795,1.387298059394607,0.38130026412740875
GOBP_GROWTH,1.174357946414555,0.6492188760303177,1.0357965506522904,0.6895456251062367
GOBP_HEART_DEVELOPMENT,1.2413152210230065,0.5566116283312393,1.0012678867173272,0.738346127375015
GOBP_HEART_MORPHOGENESIS,1.4901464240966282,0.3230570326518231,0.8756794144737083,0.8689981266722208
GOBP_HEMATOPOIETIC_PROGENITOR_CELL_DIFFERENTIATION,1.1610996995989302,0.6669540891091719,1.0554966795361427,0.6666568206654274
GOBP_HEMOPOIESIS,1.2129393448142403,0.5936926903660096,1.1427011608566573,0.5560985248397303
GOBP_HEMOSTASIS,1.6044449610559899,0.23073407727412254,0.7030692069918385,0.9511904213287357
GOBP_HEPATICOBILIARY_SYSTEM_DEVELOPMENT,1.0292183135964863,0.7965907927179171,1.488432511652074,0.35770944013529193
GOBP_HETEROPHILIC_CELL_CELL_ADHESION,1.1711706083724454,0.6560576901562465,0.8226080205922439,0.9011624609454628
GOBP_HETEROTYPIC_CELL_CELL_ADHESION,1.299276330698837,0.49200917089398,0.7664094694127784,0.9323392775833242
GOBP_HOMEOSTASIS_OF_NUMBER_OF_CELLS,0.871555583458272,0.9176924574061267,1.207256800883814,0.5114380391243606
GOBP_HOMOPHILIC_CELL_CELL_ADHESION,1.995397096374254,0.012617201321006404,0.6426280378327212,0.967721938499477
GOBP_HOMOTYPIC_CELL_CELL_ADHESION,1.0004655268317781,0.8287768341271133,0.9684099428701529,0.7745264299950955
GOBP_HORMONE_TRANSPORT,1.2973480604163883,0.4933771387958331,1.1240789617700437,0.5742883893048781
GOBP_HUMORAL_IMMUNE_RESPONSE,2.2718506054545458,0.00046000213149502515,1.6932127429201609,0.22038852836799316
GOBP_IMMUNE_EFFECTOR_PROCESS,1.4297204381251443,0.3719626631470813,1.0235894287768192,0.707165169101913
GOBP_IMMUNE_RESPONSE_REGULATING_CELL_SURFACE_RECEPTOR_SIGNALING_PATHWAY,0.856865993617654,0.9211996057914729,1.1267311430185074,0.5755402429893393
GOBP_IMMUNE_RESPONSE_REGULATING_SIGNALING_PATHWAY,0.7345035162801168,0.9710042092899014,1.0426757324274096,0.6823563466608612
GOBP_IMPORT_INTO_CELL,1.1536800270836782,0.6700094694107527,0.9432184657769078,0.7967712609765585
GOBP_INFLAMMATORY_RESPONSE,1.4965598295298135,0.3177364031591075,1.210235985451363,0.5136573704312282
GOBP_INFLAMMATORY_RESPONSE_TO_ANTIGENIC_STIMULUS,0.5991227728495602,0.9891996217471799,1.0760487354406343,0.6476506737163696
GOBP_INFLAMMATORY_RESPONSE_TO_WOUNDING,1.3496454495467547,0.4334620553556541,1.5257365975894572,0.32106059605442644
GOBP_INNATE_IMMUNE_RESPONSE_ACTIVATING_CELL_SURFACE_RECEPTOR_SIGNALING_PATHWAY,1.0605977189628375,0.7711851928457751,0.9041658544397886,0.8419439650527986
GOBP_INORGANIC_ION_HOMEOSTASIS,1.1200876365936607,0.710261821919872,1.30811604465849,0.44152218796597853
GOBP_INSULIN_RECEPTOR_SIGNALING_PATHWAY,0.9521493246135649,0.8606531729300566,1.1721172895907066,0.5317125804077512
GOBP_INSULIN_SECRETION,1.1602782866838743,0.6667675988604163,1.1471355061083217,0.5549341121855711
