Term,ciao,necs_cent_cont,necs_cent_off,swiss_cent_geriatric,swiss_cent_healthy,swiss_geriatric_healthy,ukbb
GOBP_AMYLOID_BETA_METABOLIC_PROCESS,1.0484336853505234,1.209258518639047,1.286974962009281,,,,1.2106376221928385
GOBP_AMYLOID_FIBRIL_FORMATION,0.8956167320165456,1.4642533599091208,1.3093509673995938,,,,1.0473187022410428
GOBP_AMYLOID_PRECURSOR_PROTEIN_CATABOLIC_PROCESS,0.8702599463616049,1.2411554235759117,1.201991294859864,,,,1.1831266680068526
GOBP_AMYLOID_PRECURSOR_PROTEIN_METABOLIC_PROCESS,0.7948838738378348,0.9970246163976736,1.0647223733372313,,,,1.1411524697114874
GOBP_ANAPHASE_PROMOTING_COMPLEX_DEPENDENT_CATABOLIC_PROCESS,0.4043739032545258,,,,,,
GOBP_ANATOMICAL_STRUCTURE_FORMATION_INVOLVED_IN_MORPHOGENESIS,1.3907030471351276,1.3051153509737408,1.2992962121178122,-1.0061462200057214,1.2367556208133654,1.1639800401367204,1.2122176681478882
GOBP_ANATOMICAL_STRUCTURE_MATURATION,1.3339418615853542,0.6521916825034163,0.584588208497114,-0.6287793102308008,0.8380090764734994,0.7838162705878715,0.7643503166509464
GOBP_ANDROGEN_METABOLIC_PROCESS,,0.6152024256030836,0.8830348335614195,,,,
GOBP_ANDROGEN_RECEPTOR_SIGNALING_PATHWAY,-1.3158955877581606,,,,,,
GOBP_ANGIOGENESIS_INVOLVED_IN_WOUND_HEALING,0.8908860335576811,-0.6894992930412103,-1.0177785582255505,,,,1.377462039712407
GOBP_ANGIOTENSIN_ACTIVATED_SIGNALING_PATHWAY,-0.847261233388645,1.2520153050369354,1.1134665768867602,,,,
GOBP_ANIMAL_ORGAN_FORMATION,-1.0828774868647548,0.9347690996648352,0.8911041283178265,,,,0.9552643486595035
GOBP_ANIMAL_ORGAN_MATURATION,1.0519999212256057,0.8384696894753695,0.6102614579097849,,,,
GOBP_ANIMAL_ORGAN_MORPHOGENESIS,1.6185904453524755,1.1283032472488423,1.239634005792852,0.9202389732945665,1.1647354967090764,1.0854988495153557,1.205459107227875
GOBP_ANIMAL_ORGAN_REGENERATION,1.2452826629573195,1.3346163295963311,1.2657771933206163,-0.8855291417693749,1.1254994209514926,1.199353872347996,0.823478416674133
GOBP_ANOIKIS,-1.1493312793425192,0.5909889605604673,-0.7964175852503891,,,,1.2724857584602274
GOBP_ANTERIOR_POSTERIOR_AXIS_SPECIFICATION,,-0.7784124869020825,-0.6182633433290389,,,,
GOBP_ANTERIOR_POSTERIOR_PATTERN_SPECIFICATION,1.151125491684819,0.8985886990377417,0.9512372877930954,,,,0.9388132459573498
GOBP_ANTEROGRADE_AXONAL_TRANSPORT,-1.4801300103133803,-0.48568521298698725,-0.971559804887041,,,,1.279046916108342
GOBP_ANTIBACTERIAL_HUMORAL_RESPONSE,1.7577842604704754,1.884755321848652,1.7666869939866623,,,,1.289303594498721
GOBP_ANTIFUNGAL_INNATE_IMMUNE_RESPONSE,,0.7517309961368596,0.9110733303947167,,,,
GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION,0.7402230208553142,1.0073163021851639,1.032034136797227,-0.6362895595298543,0.8157832262892902,0.6544623639045082,1.070058010729023
GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_ENDOGENOUS_ANTIGEN,1.0026101580802105,1.0095112826358954,0.9634007269146664,,,,
GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_ENDOGENOUS_PEPTIDE_ANTIGEN,0.952631255558279,1.0216016742815552,1.0011155642306104,,,,
GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_EXOGENOUS_ANTIGEN,1.5051435060688536,1.031837845191979,1.0932359738097432,,,,1.1454671450487848
GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_EXOGENOUS_PEPTIDE_ANTIGEN,1.5540286412690094,1.0624229106109322,1.1401198582371772,,,,1.2248733515754555
GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_EXOGENOUS_PEPTIDE_ANTIGEN_VIA_MHC_CLASS_II,1.6900353417140843,1.0981912118196762,1.1604436396887765,,,,1.2366432742091273
