Term,NES_ciao,FDR_q_val_ciao,NES_swiss_geriatric_healthy,FDR_q_val_swiss_geriatric_healthy
GOMF_HORMONE_ACTIVITY,1.9432048701090363,0.006935383575360851,1.6553545002131027,0.11412049397302916
GOMF_HYDROLASE_ACTIVITY_ACTING_ON_GLYCOSYL_BONDS,1.5055547389859412,0.15895519711248784,1.2916416975992884,0.31362533241630275
GOMF_IMMUNE_RECEPTOR_ACTIVITY,1.3685709164962936,0.30529957400856667,0.6892123042682975,1.0
GOMF_IMMUNOGLOBULIN_BINDING,1.1079310824404431,0.6955082005247732,0.5337463013406597,1.0
GOMF_INTEGRIN_BINDING,1.5066238544498618,0.16008268194068348,1.3346011017718074,0.2788133351294415
GOMF_KINASE_ACTIVATOR_ACTIVITY,-0.913658652357653,0.8080339747537345,1.3218964655116603,0.2930292461199858
GOMF_KINASE_ACTIVITY,-0.8155085897012306,0.9041041889854384,0.6910219216435548,1.0
GOMF_KINASE_BINDING,-1.1090713879306255,0.6055515843171062,1.0129194504268195,0.948250985560264
GOMF_KINASE_REGULATOR_ACTIVITY,0.7599744520983069,1.0,1.4294936661584363,0.1732768316651708
GOMF_LIPASE_ACTIVITY,-1.008403487444013,0.7277429768898891,0.7756888759024393,1.0
GOMF_LYASE_ACTIVITY,-1.769928387056119,0.23746476656029541,-1.125499995482141,1.0
GOMF_MAGNESIUM_ION_BINDING,-0.9853040559079121,0.7389577088930657,0.7536165720118796,1.0
GOMF_METALLOENDOPEPTIDASE_ACTIVITY,1.6873215499193899,0.05741460887305687,0.6334136545590342,1.0
GOMF_METALLOPEPTIDASE_ACTIVITY,1.2002539050277952,0.54591266811907,0.6474673136059633,1.0
GOMF_MOLECULAR_FUNCTION_INHIBITOR_ACTIVITY,1.477942151980862,0.18597581768216256,1.5083549419036297,0.10185448169565597
GOMF_MOLECULAR_TRANSDUCER_ACTIVITY,1.7027457007341051,0.05488649913424635,0.4270987505947015,1.0
GOMF_MONOCARBOXYLIC_ACID_BINDING,0.8392132292004384,1.0,1.3916598344766975,0.20345018676098758
GOMF_MONOSACCHARIDE_BINDING,1.3032783876464553,0.374697897377962,0.9748004304446188,1.0
GOMF_ORGANIC_ACID_BINDING,0.8788444866774344,1.0,1.2240092474836017,0.4178658245411377
